ID	Name
1240	人参藿香散
1241	人参鳖甲丸
1242	人参鳖甲汤
1243	人参鳖甲散
1244	人齿散
1245	人黄散
1246	儿枕散
1247	儿疟饮
1248	儿茶五倍散
1249	儿茶轻粉散
1250	儿茶散
1251	儿童咳液
1252	入圣散
1253	入军丸
1254	入顶散
1255	入神散
1256	入药灵砂
1257	入药灵砂丸
1258	八儿不汤
1259	八子丸
1260	八公和阳汤
1261	八公散
1262	八风丹
1263	八风汤
1264	八风续命汤
1265	八反丸
1266	八反膏
1267	八斤丸
1268	八风九州汤
1269	八风十二痹散
1270	八风防风散
1271	八风散
1272	八仙丸
1273	八仙丹
1274	八仙公延年不老散
1275	八仙长寿丸
1276	八仙长寿糕
1277	八仙玉液
1278	八仙早朝糕
1279	八仙汤
1280	八仙红玉膏
1281	八仙过海
1282	八仙串
1283	八仙妙应丹
1284	八仙寿神汤
1285	八仙迎生饮
1286	八仙饮
1287	八仙饮子
1288	八仙茶
1289	八仙逍遥汤
1290	八仙酒
1291	八仙添寿丹
1292	八仙散
1293	八仙斑龙胶
1294	八仙滋补丹
1295	八仙锉散
1296	八仙解毒汤
1297	八仙聚会丹
1298	八仙膏
1299	八仙糕
1300	八仙藕粉
1301	八叶汤
1302	八圣丹
1303	八圣散
1304	八正合四物汤
1305	八正顺气散
1306	八正散
1307	八正散加木香汤
1308	八生饮子
1309	八生散
1310	八白丸
1311	八白散
1312	八石散
1313	八岁汤
1314	八君子汤
1315	八妙丸
1316	八灵丸
1317	八灵散
1318	八角茴香丸
1319	八制保瞳丸
1320	八制茯苓丸
1321	八卦串
1322	八味人参浴汤
1323	八味丸
1324	八味丹
1325	八味加味汤
1326	八味平胃散
1327	八味生姜煎
1328	八味生脉汤
1329	八味石膏散
1330	八味龙骨散
1331	八味回阳饮
1332	八味地黄丸
1333	八味地黄加铁落汤
1334	八味地黄汤
1335	八味汤
1336	八味沉香散
1337	八味补骨脂丸
1338	八味还睛散
1339	八味固囟膏
1340	八味疝气剂
1341	八味知母汤
1342	八味养血汤
1343	八味厚朴丸
1344	八味带下方
1345	八味胆草汤
1346	八味茯苓补心汤
